Data,Último
13/03/15,7.96
16/03/15,8.12
17/03/15,8.53
18/03/15,8.89
19/03/15,8.54
20/03/15,8.97
23/03/15,8.97
24/03/15,9.01
25/03/15,9.44
26/03/15,8.97
27/03/15,9
30/03/15,9.32
31/03/15,9.33
01/04/15,9.79
02/04/15,10.28
06/04/15,10.26
07/04/15,10.45
08/04/15,10.17
09/04/15,11.09
10/04/15,11.34
13/04/15,11.77
14/04/15,11.98
15/04/15,12.79
16/04/15,12.4
17/04/15,12.48
20/04/15,12.56
22/04/15,12.59
23/04/15,12.39
24/04/15,12.72
27/04/15,12.07
28/04/15,12.26
29/04/15,12.3
30/04/15,12.52
04/05/15,13.24
05/05/15,13.8
06/05/15,13.09
07/05/15,13.14
08/05/15,12.97
11/05/15,13.16
12/05/15,13.23
13/05/15,13.4
14/05/15,13.33
15/05/15,13.49
18/05/15,13.22
19/05/15,12.39
20/05/15,12.37
21/05/15,12.9
22/05/15,12.55
25/05/15,12.28
26/05/15,11.89
27/05/15,12.04
28/05/15,12.15
29/05/15,11.83
01/06/15,11.87
02/06/15,12.32
03/06/15,12.31
05/06/15,12.05
08/06/15,12.06
09/06/15,12.44
10/06/15,12.52
11/06/15,12.52
12/06/15,12.49
15/06/15,12.46
16/06/15,12.81
17/06/15,12.65
18/06/15,12.89
19/06/15,12.63
22/06/15,12.66
23/06/15,12.44
24/06/15,12.66
25/06/15,12.09
26/06/15,12.67
29/06/15,12.23
30/06/15,12.19
01/07/15,11.68
02/07/15,11.8
03/07/15,11.25
06/07/15,11.01
07/07/15,11.3
08/07/15,11.08
10/07/15,11.31
13/07/15,11.34
14/07/15,11.51
15/07/15,11.32
16/07/15,11.44
17/07/15,10.94
20/07/15,10.35
21/07/15,10.33
22/07/15,9.94
23/07/15,9.76
24/07/15,9.63
27/07/15,9.12
28/07/15,9.56
29/07/15,10.28
30/07/15,10.04
31/07/15,10.07
03/08/15,9.61
04/08/15,9.77
05/08/15,9.6
06/08/15,9.9
07/08/15,9.3
10/08/15,9.55
11/08/15,9.43
12/08/15,9.48
13/08/15,9.12
14/08/15,8.92
17/08/15,8.75
18/08/15,8.63
19/08/15,8.43
20/08/15,8.38
21/08/15,7.96
24/08/15,7.44
